wnid,label,rank,image_path
n01877812,"wallaby, brush kangaroo",28183,"/home/projects/bagon/shared/imagenet512/val/n01877812/ILSVRC2012_val_00027657.JPEG"
n01877812,"wallaby, brush kangaroo",28369,"/home/projects/bagon/shared/imagenet512/val/n01877812/ILSVRC2012_val_00039145.JPEG"
n01877812,"wallaby, brush kangaroo",28544,"/home/projects/bagon/shared/imagenet512/val/n01877812/ILSVRC2012_val_00043942.JPEG"
n01877812,"wallaby, brush kangaroo",30873,"/home/projects/bagon/shared/imagenet512/val/n01877812/ILSVRC2012_val_00042809.JPEG"
n01877812,"wallaby, brush kangaroo",34131,"/home/projects/bagon/shared/imagenet512/val/n01877812/ILSVRC2012_val_00042917.JPEG"
n01877812,"wallaby, brush kangaroo",34496,"/home/projects/bagon/shared/imagenet512/val/n01877812/ILSVRC2012_val_00022693.JPEG"
n01877812,"wallaby, brush kangaroo",36647,"/home/projects/bagon/shared/imagenet512/val/n01877812/ILSVRC2012_val_00008736.JPEG"
n01877812,"wallaby, brush kangaroo",39268,"/home/projects/bagon/shared/imagenet512/val/n01877812/ILSVRC2012_val_00019977.JPEG"
n01877812,"wallaby, brush kangaroo",41547,"/home/projects/bagon/shared/imagenet512/val/n01877812/ILSVRC2012_val_00019476.JPEG"
n01877812,"wallaby, brush kangaroo",41798,"/home/projects/bagon/shared/imagenet512/val/n01877812/ILSVRC2012_val_00045245.JPEG"
n01877812,"wallaby, brush kangaroo",41932,"/home/projects/bagon/shared/imagenet512/val/n01877812/ILSVRC2012_val_00028912.JPEG"
n01877812,"wallaby, brush kangaroo",43761,"/home/projects/bagon/shared/imagenet512/val/n01877812/ILSVRC2012_val_00001708.JPEG"
n01877812,"wallaby, brush kangaroo",48434,"/home/projects/bagon/shared/imagenet512/val/n01877812/ILSVRC2012_val_00024264.JPEG"
n07717410,"acorn squash",101,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00016533.JPEG"
n07717410,"acorn squash",670,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00025094.JPEG"
n07717410,"acorn squash",4155,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00030247.JPEG"
n07717410,"acorn squash",5628,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00020547.JPEG"
n07717410,"acorn squash",5744,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00027369.JPEG"
n07717410,"acorn squash",5963,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00025095.JPEG"
n07717410,"acorn squash",8380,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00010479.JPEG"
n07717410,"acorn squash",9365,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00042453.JPEG"
n07717410,"acorn squash",10323,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00012215.JPEG"
n07717410,"acorn squash",12896,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00019317.JPEG"
n07717410,"acorn squash",13478,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00020078.JPEG"
n07717410,"acorn squash",16014,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00041454.JPEG"
n07717410,"acorn squash",16415,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00031900.JPEG"
n07717410,"acorn squash",17429,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00035066.JPEG"
n07717410,"acorn squash",18396,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00042080.JPEG"
n07717410,"acorn squash",18611,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00048596.JPEG"
n07717410,"acorn squash",18626,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00001932.JPEG"
n07717410,"acorn squash",19097,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00044136.JPEG"
n07717410,"acorn squash",19228,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00035030.JPEG"
n07717410,"acorn squash",19391,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00036372.JPEG"
n07717410,"acorn squash",19845,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00038040.JPEG"
n07717410,"acorn squash",20362,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00005743.JPEG"
n07717410,"acorn squash",21464,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00043596.JPEG"
n07717410,"acorn squash",21855,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00040432.JPEG"
n07717410,"acorn squash",22023,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00013626.JPEG"
n07717410,"acorn squash",22287,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00044960.JPEG"
n07717410,"acorn squash",22460,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00027745.JPEG"
n07717410,"acorn squash",23589,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00024232.JPEG"
n07717410,"acorn squash",25053,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00016210.JPEG"
n07717410,"acorn squash",25720,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00025236.JPEG"
n07717410,"acorn squash",26136,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00023613.JPEG"
n07717410,"acorn squash",28098,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00027320.JPEG"
n07717410,"acorn squash",28199,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00015743.JPEG"
n07717410,"acorn squash",29156,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00038017.JPEG"
n07717410,"acorn squash",29948,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00031841.JPEG"
n07717410,"acorn squash",31085,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00027302.JPEG"
n07717410,"acorn squash",31740,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00017741.JPEG"
n07717410,"acorn squash",32046,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00027719.JPEG"
n07717410,"acorn squash",33771,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00027565.JPEG"
n07717410,"acorn squash",34357,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00043378.JPEG"
n07717410,"acorn squash",34495,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00033494.JPEG"
n07717410,"acorn squash",35579,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00004022.JPEG"
n07717410,"acorn squash",37778,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00024803.JPEG"
n07717410,"acorn squash",40396,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00011443.JPEG"
n07717410,"acorn squash",40518,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00034687.JPEG"
n07717410,"acorn squash",41668,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00015486.JPEG"
n07717410,"acorn squash",43462,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00042721.JPEG"
n07717410,"acorn squash",44723,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00017355.JPEG"
n07717410,"acorn squash",46298,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00014177.JPEG"
n07717410,"acorn squash",49476,"/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00018424.JPEG"
n02099601,"golden retriever",432,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00005697.JPEG"
n02099601,"golden retriever",2510,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00029751.JPEG"
n02099601,"golden retriever",4192,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00046220.JPEG"
n02099601,"golden retriever",5070,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00037455.JPEG"
n02099601,"golden retriever",6098,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00001112.JPEG"
n02099601,"golden retriever",9627,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00006046.JPEG"
n02099601,"golden retriever",9884,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00047737.JPEG"
n02099601,"golden retriever",10976,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00020367.JPEG"
n02099601,"golden retriever",11567,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00023435.JPEG"
n02099601,"golden retriever",11591,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00033790.JPEG"
n02099601,"golden retriever",12411,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00028411.JPEG"
n02099601,"golden retriever",12932,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00031917.JPEG"
n02099601,"golden retriever",14441,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00035252.JPEG"
n02099601,"golden retriever",14721,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00034584.JPEG"
n02099601,"golden retriever",15027,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00039993.JPEG"
n02099601,"golden retriever",16131,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00008772.JPEG"
n02099601,"golden retriever",17084,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00008338.JPEG"
n02099601,"golden retriever",18509,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00028946.JPEG"
n02099601,"golden retriever",18660,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00007629.JPEG"
n02099601,"golden retriever",18732,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00017672.JPEG"
n02099601,"golden retriever",19053,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00030710.JPEG"
n02099601,"golden retriever",19171,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00034237.JPEG"
n02099601,"golden retriever",20401,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00005068.JPEG"
n02099601,"golden retriever",22103,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00019212.JPEG"
n02099601,"golden retriever",22534,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00026887.JPEG"
n02099601,"golden retriever",23282,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00012954.JPEG"
n02099601,"golden retriever",24637,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00006981.JPEG"
n02099601,"golden retriever",25400,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00021654.JPEG"
n02099601,"golden retriever",25836,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00014489.JPEG"
n02099601,"golden retriever",26872,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00027833.JPEG"
n02099601,"golden retriever",27790,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00031425.JPEG"
n02099601,"golden retriever",28115,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00023159.JPEG"
n02099601,"golden retriever",28785,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00030385.JPEG"
n02099601,"golden retriever",29955,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00010298.JPEG"
n02099601,"golden retriever",30558,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00001123.JPEG"
n02099601,"golden retriever",30614,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00038781.JPEG"
n02099601,"golden retriever",30628,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00020868.JPEG"
n02099601,"golden retriever",31704,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00009836.JPEG"
n02099601,"golden retriever",32160,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00043013.JPEG"
n02099601,"golden retriever",32287,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00012100.JPEG"
n02099601,"golden retriever",32978,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00011373.JPEG"
n02099601,"golden retriever",34230,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00001191.JPEG"
n02099601,"golden retriever",35049,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00028617.JPEG"
n02099601,"golden retriever",35724,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00049855.JPEG"
n02099601,"golden retriever",36166,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00027830.JPEG"
n02099601,"golden retriever",37096,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00020224.JPEG"
n02099601,"golden retriever",38493,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00013611.JPEG"
n02099601,"golden retriever",41766,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00031731.JPEG"
n02099601,"golden retriever",44158,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00019590.JPEG"
n02099601,"golden retriever",49557,"/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00030637.JPEG"
n02112018,"Pomeranian",865,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00024277.JPEG"
n02112018,"Pomeranian",2123,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00009775.JPEG"
n02112018,"Pomeranian",3769,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00040463.JPEG"
n02112018,"Pomeranian",5092,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00039585.JPEG"
n02112018,"Pomeranian",5401,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00025388.JPEG"
n02112018,"Pomeranian",5433,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00001065.JPEG"
n02112018,"Pomeranian",6030,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00034667.JPEG"
n02112018,"Pomeranian",6383,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00018688.JPEG"
n02112018,"Pomeranian",6414,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00033626.JPEG"
n02112018,"Pomeranian",6701,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00042565.JPEG"
n02112018,"Pomeranian",6773,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00043141.JPEG"
n02112018,"Pomeranian",6872,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00037885.JPEG"
n02112018,"Pomeranian",7457,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00038201.JPEG"
n02112018,"Pomeranian",8466,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00010697.JPEG"
n02112018,"Pomeranian",8512,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00045946.JPEG"
n02112018,"Pomeranian",8697,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00042213.JPEG"
n02112018,"Pomeranian",8810,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00027360.JPEG"
n02112018,"Pomeranian",9160,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00026051.JPEG"
n02112018,"Pomeranian",9173,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00025608.JPEG"
n02112018,"Pomeranian",9839,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00044585.JPEG"
n02112018,"Pomeranian",10499,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00019822.JPEG"
n02112018,"Pomeranian",11755,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00005658.JPEG"
n02112018,"Pomeranian",13285,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00012717.JPEG"
n02112018,"Pomeranian",13301,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00045514.JPEG"
n02112018,"Pomeranian",13534,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00049811.JPEG"
n02112018,"Pomeranian",13940,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00045249.JPEG"
n02112018,"Pomeranian",14023,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00005073.JPEG"
n02112018,"Pomeranian",14240,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00020488.JPEG"
n02112018,"Pomeranian",15371,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00039719.JPEG"
n02112018,"Pomeranian",16270,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00023801.JPEG"
n02112018,"Pomeranian",16494,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00023731.JPEG"
n02112018,"Pomeranian",16601,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00022376.JPEG"
n02112018,"Pomeranian",16937,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00002958.JPEG"
n02112018,"Pomeranian",17598,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00019415.JPEG"
n02112018,"Pomeranian",18562,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00025677.JPEG"
n02112018,"Pomeranian",19686,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00034828.JPEG"
n02112018,"Pomeranian",21140,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00039951.JPEG"
n02112018,"Pomeranian",23215,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00010373.JPEG"
n02112018,"Pomeranian",23408,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00014710.JPEG"
n02112018,"Pomeranian",24040,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00019876.JPEG"
n02112018,"Pomeranian",24985,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00005481.JPEG"
n02112018,"Pomeranian",25942,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00038989.JPEG"
n02112018,"Pomeranian",26890,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00003583.JPEG"
n02112018,"Pomeranian",29491,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00047289.JPEG"
n02112018,"Pomeranian",29632,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00039662.JPEG"
n02112018,"Pomeranian",30172,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00021540.JPEG"
n02112018,"Pomeranian",33400,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00025886.JPEG"
n02112018,"Pomeranian",34074,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00001198.JPEG"
n02112018,"Pomeranian",36071,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00011837.JPEG"
n02112018,"Pomeranian",43517,"/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00000057.JPEG"
n02113978,"Mexican hairless",201,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00039850.JPEG"
n02113978,"Mexican hairless",536,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00000719.JPEG"
n02113978,"Mexican hairless",991,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00014928.JPEG"
n02113978,"Mexican hairless",1264,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00028908.JPEG"
n02113978,"Mexican hairless",3020,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00049908.JPEG"
n02113978,"Mexican hairless",3731,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00038583.JPEG"
n02113978,"Mexican hairless",4173,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00014845.JPEG"
n02113978,"Mexican hairless",6036,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00049044.JPEG"
n02113978,"Mexican hairless",6888,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00001039.JPEG"
n02113978,"Mexican hairless",6890,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00042233.JPEG"
n02113978,"Mexican hairless",7401,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00009673.JPEG"
n02113978,"Mexican hairless",7622,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00004782.JPEG"
n02113978,"Mexican hairless",7859,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00026509.JPEG"
n02113978,"Mexican hairless",8254,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00030255.JPEG"
n02113978,"Mexican hairless",8864,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00019665.JPEG"
n02113978,"Mexican hairless",10298,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00008727.JPEG"
n02113978,"Mexican hairless",11473,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00031747.JPEG"
n02113978,"Mexican hairless",12148,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00044217.JPEG"
n02113978,"Mexican hairless",12668,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00028425.JPEG"
n02113978,"Mexican hairless",12686,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00036709.JPEG"
n02113978,"Mexican hairless",12895,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00028901.JPEG"
n02113978,"Mexican hairless",13837,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00014877.JPEG"
n02113978,"Mexican hairless",16450,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00011009.JPEG"
n02113978,"Mexican hairless",16534,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00013045.JPEG"
n02113978,"Mexican hairless",17163,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00034516.JPEG"
n02113978,"Mexican hairless",18022,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00011202.JPEG"
n02113978,"Mexican hairless",19550,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00034744.JPEG"
n02113978,"Mexican hairless",19600,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00009888.JPEG"
n02113978,"Mexican hairless",21182,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00040556.JPEG"
n02113978,"Mexican hairless",21242,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00014711.JPEG"
n02113978,"Mexican hairless",22300,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00018141.JPEG"
n02113978,"Mexican hairless",22505,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00037767.JPEG"
n02113978,"Mexican hairless",22648,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00005018.JPEG"
n02113978,"Mexican hairless",24802,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00001917.JPEG"
n02113978,"Mexican hairless",25048,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00044882.JPEG"
n02113978,"Mexican hairless",25200,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00044187.JPEG"
n02113978,"Mexican hairless",26604,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00035604.JPEG"
n02113978,"Mexican hairless",26782,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00046981.JPEG"
n02113978,"Mexican hairless",27526,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00041092.JPEG"
n02113978,"Mexican hairless",30097,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00018055.JPEG"
n02113978,"Mexican hairless",30517,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00021475.JPEG"
n02113978,"Mexican hairless",30877,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00026094.JPEG"
n02113978,"Mexican hairless",33182,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00001467.JPEG"
n02113978,"Mexican hairless",34090,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00003140.JPEG"
n02113978,"Mexican hairless",34448,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00033581.JPEG"
n02113978,"Mexican hairless",34491,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00014147.JPEG"
n02113978,"Mexican hairless",37062,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00031864.JPEG"
n02113978,"Mexican hairless",39379,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00044767.JPEG"
n02113978,"Mexican hairless",41624,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00003435.JPEG"
n02113978,"Mexican hairless",43343,"/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00008137.JPEG"
n01484850,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",4133,"/home/projects/bagon/shared/imagenet512/val/n01484850/ILSVRC2012_val_00039865.JPEG"
n01484850,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",5260,"/home/projects/bagon/shared/imagenet512/val/n01484850/ILSVRC2012_val_00037135.JPEG"
n01484850,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",7738,"/home/projects/bagon/shared/imagenet512/val/n01484850/ILSVRC2012_val_00015220.JPEG"
