wnid,label,rank,image_path
n03481172,"hammer",47634,"/home/projects/bagon/shared/imagenet512/val/n03481172/ILSVRC2012_val_00027296.JPEG"
n03481172,"hammer",49076,"/home/projects/bagon/shared/imagenet512/val/n03481172/ILSVRC2012_val_00049491.JPEG"
n03637318,"lampshade, lamp shade",5850,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00007691.JPEG"
n03637318,"lampshade, lamp shade",13793,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00021095.JPEG"
n03637318,"lampshade, lamp shade",14994,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00045527.JPEG"
n03637318,"lampshade, lamp shade",20680,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00035854.JPEG"
n03637318,"lampshade, lamp shade",22945,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00033621.JPEG"
n03637318,"lampshade, lamp shade",24118,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00049145.JPEG"
n03637318,"lampshade, lamp shade",24418,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00035240.JPEG"
n03637318,"lampshade, lamp shade",28425,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00002980.JPEG"
n03637318,"lampshade, lamp shade",29244,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00002808.JPEG"
n03637318,"lampshade, lamp shade",29795,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00032059.JPEG"
n03637318,"lampshade, lamp shade",30128,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00026438.JPEG"
n03637318,"lampshade, lamp shade",30569,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00048327.JPEG"
n03637318,"lampshade, lamp shade",30652,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00009727.JPEG"
n03637318,"lampshade, lamp shade",31707,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00044447.JPEG"
n03637318,"lampshade, lamp shade",31932,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00017312.JPEG"
n03637318,"lampshade, lamp shade",32769,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00021726.JPEG"
n03637318,"lampshade, lamp shade",32886,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00036892.JPEG"
n03637318,"lampshade, lamp shade",33478,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00044807.JPEG"
n03637318,"lampshade, lamp shade",33526,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00020029.JPEG"
n03637318,"lampshade, lamp shade",34053,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00026798.JPEG"
n03637318,"lampshade, lamp shade",34468,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00003740.JPEG"
n03637318,"lampshade, lamp shade",34859,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00030334.JPEG"
n03637318,"lampshade, lamp shade",34992,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00028639.JPEG"
n03637318,"lampshade, lamp shade",35334,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00027525.JPEG"
n03637318,"lampshade, lamp shade",36659,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00029645.JPEG"
n03637318,"lampshade, lamp shade",36921,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00043760.JPEG"
n03637318,"lampshade, lamp shade",38788,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00012801.JPEG"
n03637318,"lampshade, lamp shade",38981,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00015441.JPEG"
n03637318,"lampshade, lamp shade",39278,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00038494.JPEG"
n03637318,"lampshade, lamp shade",39509,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00048879.JPEG"
n03637318,"lampshade, lamp shade",39947,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00013438.JPEG"
n03637318,"lampshade, lamp shade",40044,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00020746.JPEG"
n03637318,"lampshade, lamp shade",40696,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00009048.JPEG"
n03637318,"lampshade, lamp shade",41575,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00000427.JPEG"
n03637318,"lampshade, lamp shade",41925,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00031039.JPEG"
n03637318,"lampshade, lamp shade",42280,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00048021.JPEG"
n03637318,"lampshade, lamp shade",43427,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00034586.JPEG"
n03637318,"lampshade, lamp shade",44045,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00001257.JPEG"
n03637318,"lampshade, lamp shade",44564,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00007656.JPEG"
n03637318,"lampshade, lamp shade",44892,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00018590.JPEG"
n03637318,"lampshade, lamp shade",44921,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00018140.JPEG"
n03637318,"lampshade, lamp shade",45265,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00047460.JPEG"
n03637318,"lampshade, lamp shade",45509,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00010971.JPEG"
n03637318,"lampshade, lamp shade",45582,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00017934.JPEG"
n03637318,"lampshade, lamp shade",46610,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00024114.JPEG"
n03637318,"lampshade, lamp shade",47141,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00046581.JPEG"
n03637318,"lampshade, lamp shade",47243,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00017175.JPEG"
n03637318,"lampshade, lamp shade",47744,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00026568.JPEG"
n03637318,"lampshade, lamp shade",49050,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00025198.JPEG"
n03637318,"lampshade, lamp shade",49413,"/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00012139.JPEG"
n02504458,"African elephant, Loxodonta africana",11936,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00015578.JPEG"
n02504458,"African elephant, Loxodonta africana",18624,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00001958.JPEG"
n02504458,"African elephant, Loxodonta africana",21603,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00010196.JPEG"
n02504458,"African elephant, Loxodonta africana",22679,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00038578.JPEG"
n02504458,"African elephant, Loxodonta africana",23748,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00003747.JPEG"
n02504458,"African elephant, Loxodonta africana",25337,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00010078.JPEG"
n02504458,"African elephant, Loxodonta africana",27630,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00034562.JPEG"
n02504458,"African elephant, Loxodonta africana",28924,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00029453.JPEG"
n02504458,"African elephant, Loxodonta africana",29739,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00033861.JPEG"
n02504458,"African elephant, Loxodonta africana",30043,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00005109.JPEG"
n02504458,"African elephant, Loxodonta africana",30368,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00046061.JPEG"
n02504458,"African elephant, Loxodonta africana",30376,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00025941.JPEG"
n02504458,"African elephant, Loxodonta africana",30725,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00017097.JPEG"
n02504458,"African elephant, Loxodonta africana",31109,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00036121.JPEG"
n02504458,"African elephant, Loxodonta africana",31308,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00004013.JPEG"
n02504458,"African elephant, Loxodonta africana",31554,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00033235.JPEG"
n02504458,"African elephant, Loxodonta africana",31567,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00018201.JPEG"
n02504458,"African elephant, Loxodonta africana",31863,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00021807.JPEG"
n02504458,"African elephant, Loxodonta africana",32374,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00001177.JPEG"
n02504458,"African elephant, Loxodonta africana",32801,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00040375.JPEG"
n02504458,"African elephant, Loxodonta africana",33038,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00021712.JPEG"
n02504458,"African elephant, Loxodonta africana",33236,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00002887.JPEG"
n02504458,"African elephant, Loxodonta africana",34219,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00010619.JPEG"
n02504458,"African elephant, Loxodonta africana",35264,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00036436.JPEG"
n02504458,"African elephant, Loxodonta africana",35446,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00023463.JPEG"
n02504458,"African elephant, Loxodonta africana",36179,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00041799.JPEG"
n02504458,"African elephant, Loxodonta africana",37683,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00004990.JPEG"
n02504458,"African elephant, Loxodonta africana",37765,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00034527.JPEG"
n02504458,"African elephant, Loxodonta africana",38786,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00013193.JPEG"
n02504458,"African elephant, Loxodonta africana",39177,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00032404.JPEG"
n02504458,"African elephant, Loxodonta africana",39181,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00037659.JPEG"
n02504458,"African elephant, Loxodonta africana",40155,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00002282.JPEG"
n02504458,"African elephant, Loxodonta africana",40351,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00007292.JPEG"
n02504458,"African elephant, Loxodonta africana",40731,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00048108.JPEG"
n02504458,"African elephant, Loxodonta africana",41399,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00047534.JPEG"
n02504458,"African elephant, Loxodonta africana",41895,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00048781.JPEG"
n02504458,"African elephant, Loxodonta africana",43152,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00032620.JPEG"
n02504458,"African elephant, Loxodonta africana",43361,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00009638.JPEG"
n02504458,"African elephant, Loxodonta africana",43813,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00047540.JPEG"
n02504458,"African elephant, Loxodonta africana",44946,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00027908.JPEG"
n02504458,"African elephant, Loxodonta africana",45158,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00039678.JPEG"
n02504458,"African elephant, Loxodonta africana",45533,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00018263.JPEG"
n02504458,"African elephant, Loxodonta africana",45867,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00033832.JPEG"
n02504458,"African elephant, Loxodonta africana",46279,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00025072.JPEG"
n02504458,"African elephant, Loxodonta africana",46373,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00016215.JPEG"
n02504458,"African elephant, Loxodonta africana",46889,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00022907.JPEG"
n02504458,"African elephant, Loxodonta africana",47034,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00030840.JPEG"
n02504458,"African elephant, Loxodonta africana",48272,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00042879.JPEG"
n02504458,"African elephant, Loxodonta africana",48709,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00003538.JPEG"
n02504458,"African elephant, Loxodonta africana",49534,"/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00010242.JPEG"
