wnid,label,rank,image_path
n03187595,"dial telephone, dial phone",10948,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00035025.JPEG"
n03187595,"dial telephone, dial phone",11503,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00048472.JPEG"
n03187595,"dial telephone, dial phone",13362,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00013729.JPEG"
n03187595,"dial telephone, dial phone",13771,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00031617.JPEG"
n03187595,"dial telephone, dial phone",13858,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00042219.JPEG"
n03187595,"dial telephone, dial phone",14203,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00037784.JPEG"
n03187595,"dial telephone, dial phone",14245,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00029012.JPEG"
n03187595,"dial telephone, dial phone",14717,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00044523.JPEG"
n03187595,"dial telephone, dial phone",15365,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00020238.JPEG"
n03187595,"dial telephone, dial phone",16417,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00028832.JPEG"
n03187595,"dial telephone, dial phone",16759,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00037944.JPEG"
n03187595,"dial telephone, dial phone",16869,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00022826.JPEG"
n03187595,"dial telephone, dial phone",17564,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00026565.JPEG"
n03187595,"dial telephone, dial phone",19564,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00025136.JPEG"
n03187595,"dial telephone, dial phone",22345,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00016388.JPEG"
n03187595,"dial telephone, dial phone",22559,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00029370.JPEG"
n03187595,"dial telephone, dial phone",24173,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00028433.JPEG"
n03187595,"dial telephone, dial phone",25137,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00002712.JPEG"
n03187595,"dial telephone, dial phone",26351,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00028407.JPEG"
n03187595,"dial telephone, dial phone",27943,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00046351.JPEG"
n03187595,"dial telephone, dial phone",30506,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00021651.JPEG"
n03187595,"dial telephone, dial phone",31523,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00017123.JPEG"
n03187595,"dial telephone, dial phone",34378,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00010652.JPEG"
n03187595,"dial telephone, dial phone",34499,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00025972.JPEG"
n03187595,"dial telephone, dial phone",35180,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00021048.JPEG"
n03187595,"dial telephone, dial phone",36050,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00033592.JPEG"
n03187595,"dial telephone, dial phone",37876,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00021110.JPEG"
n03187595,"dial telephone, dial phone",39772,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00005223.JPEG"
n03187595,"dial telephone, dial phone",42722,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00016249.JPEG"
n03187595,"dial telephone, dial phone",43886,"/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00000137.JPEG"
